mep_id,first_name,last_name,gender,date_of_birth,date_of_death,hometown,country_of_representation
28404,Matteo,Salvini,MALE,1973-03-09,,Milano,ITA
1032,Dimitrios,NIANIAS,MALE,1923-02-07,2015-10-18,Mytilini,GRC
1328,José,Vázquez Fouz,MALE,1944-12-19,,Lugo,ESP
2181,Giorgos,Katiforis,MALE,1935-12-24,2022-04-12,Athina,GRC
4241,Johan,Van Hecke,MALE,1954-12-02,,Gent,BEL
38600,Bilyana Ilieva,Raeva,FEMALE,1973-07-12,,Varna,BGR
40600,Juan,Fraile Cantón,MALE,1948-10-16,,Melilla,ESP
2017,Mark Phillip,Hendrick,MALE,1958-11-02,,Salford,GBR
28275,Małgorzata,Handzlik,FEMALE,1965-01-01,,Bielsko-Biała,POL
98582,Loránt,Vincze,MALE,1977-11-03,,Târgu Mureș / Marosvásárhely,ROU
676,Alan R.,Tyrrell,MALE,1933-06-27,,Bolobo (Zaïre),GBR
421,Pierre,GREGOIRE,MALE,1907-11-09,1991-04-08,Vichten (Luxembourg),LUX
314,Léon,Jozeau-Marigné,MALE,1909-07-21,,Angers,FRA
36392,Aldo,Patriciello,MALE,1957-09-27,,Venafro,ITA
4396,Francesco,Fiori,MALE,1953-04-14,,Voghera (PV),ITA
1745,Rodolfo,Crespo,MALE,1942-05-31,,Nova Lisboa,PRT
1207,Jean-Pierre,Raffarin,MALE,1948-08-03,,Poitiers,FRA
33980,Vlad Gabriel,Hogea,MALE,1977-01-09,,Iaşi,ROU
39724,Csaba,Sógor,MALE,1964-05-12,,Arad,ROU
23645,Bent Hindrup,Andersen,MALE,1943-07-08,,Hellerup,DNK
124955,Jane,Collins,FEMALE,1962-02-17,,Pontefract,GBR
188733,Jonathan,Bullock,MALE,1963-03-03,,Nottingham,GBR
197652,Angelika,Winzig,FEMALE,1963-05-09,,Attnang-Puchheim,AUT
1224,Karl,von Wogau,MALE,1941-07-18,,Freiburg,DEU
1487,Kurt,Wawrzik,MALE,1929-02-15,,Meiningen (Thüringen),DEU
674,Seán,Treacy,MALE,1923-09-22,2018-04-23,Clonmel (Co. Tipperary),IRL
607,Helmuth,Bertram,MALE,1910-03-20,,Soest,DEU
1323,Peter Duncan,CRAMPTON,MALE,1932-06-10,2011-07-12,Blackpool,GBR
619,Henri L.E.E.M.,Moreau de Melen,MALE,1902-08-20,,Liège,BEL
96872,Nadja,Hirsch,FEMALE,1978-07-13,,München,DEU
28237,Frithjof,Schmidt,MALE,1953-04-17,,Bad Harzburg,DEU
113890,Karim,Zéribi,MALE,1966-09-25,,Avignon,FRA
221463,Ladislav,Ilčić,MALE,1970-08-04,,,HRV
1810,José Emilio,Cervera Cardona,MALE,1949-03-17,,Masamagrell (Valencia),ESP
124727,Jussi,Halla-aho,MALE,1971-04-27,,Tampere,FIN
183,Luigi,Preti,MALE,1914-10-23,,Ferrara,ITA
459,Alcide,De Gasperi,MALE,1881-04-02,1954-08-19,Pieve Tesino (Trento),ITA
4342,Joseph,Daul,MALE,1947-04-13,,Strasbourg,FRA
197440,Delara,Burkhardt,FEMALE,1992-11-03,,Hamburg,DEU
202112,Gheorghe-Vlad,Nistor,MALE,1954-07-25,,București,ROU
197709,Robert,Roos,MALE,1966-08-02,,Rotterdam,NLD
112754,Milorad,Pupovac,MALE,1955-11-05,,Ceranje Donje,HRV
605,Fritz,Corterier,MALE,1906-07-19,,Wunstorf (Hannover),DEU
1682,Gérard,Longuet,MALE,1946-02-24,,Neuilly,FRA
1411,Alfred,Lomas,MALE,1928-04-30,2021-01-06,Stockport,GBR
33979,Ovidiu Victor,Ganț,MALE,1966-08-18,,Deta,ROU
96785,Lena,Kolarska-Bobińska,FEMALE,1947-12-03,,Praga,POL
920,Dominique,Bucchini,MALE,1943-01-24,,Sartène (Corse),FRA
204421,Jean-Lin,Lacapelle,MALE,1967-04-17,,Lyon,FRA
28138,Zsolt László,Becsey,MALE,1964-01-12,,Szeged,HUN
989,Giuliano,Ferrara,MALE,1952-01-07,,Roma,ITA
28228,Albert,Deß,MALE,1947-04-17,,Röckersbühl,DEU
125062,Georgios,Katrougkalos,MALE,1963-03-27,,Athina,GRC
708,Wolfgang,Schall,MALE,1916-03-31,,Konstanz,DEU
110,Roland,Riz,MALE,1927-05-12,,Bolzano,ITA
28411,Ignasi,Guardans Cambó,MALE,1964-05-18,,Barcelona,ESP
2161,Carlos,Lage,MALE,1943-11-21,,Valpaços,PRT
104,Luigi C.,Rosati,MALE,1914-08-21,,Romeno (Trento),ITA
4406,Armonia,Bordes,FEMALE,1945-05-03,,Toulouse,FRA
197613,Gina,Dowding,FEMALE,1962-07-15,,London,GBR
560,Jean,Bernasconi,MALE,1927-05-23,,Noisy-le-Sec (Seine),FRA
2294,Ursula,Stenzel,FEMALE,1945-09-22,,Wien,AUT
697,Leonardo,Sciascia,MALE,1921-01-08,,Racalmuto,ITA
197533,Manon,Aubry,FEMALE,1989-12-22,,Frejus,FRA
1137,Luigi Alberto,Colajanni,MALE,1943-10-02,,Bricherasio (Torino),ITA
730,Efstratios,Papaefstratiou,MALE,1935-02-12,,Athina,GRC
717,Carlo,Ripa Di Meana,MALE,1929-08-15,2018-03-02,Pietrasanta (Lucca),ITA
197406,Arba,Kokalari,FEMALE,1986-11-27,,Stockholm,SWE
39716,Daniel,Dăianu,MALE,1952-08-30,,București,ROU
1855,Hanns-Ulrich,Meisel,MALE,1943-08-07,,Netzschkau,DEU
28373,Bogdan,Golik,MALE,1963-03-19,,Wrocław,POL
1481,Spyridon,Zournatzis,MALE,1935-10-07,,Sofades Thessalias,GRC
366,Brian,Lenihan,MALE,1930-11-17,,Dundalk,IRL
197736,Belinda,De Lucy,FEMALE,1976-10-15,,Sheffield,GBR
447,René L.H.,Lefebvre,MALE,1893-08-08,,Tournai (Hainaut),BEL
1528,Felipe,Sanchez-Cuenca Martinez,MALE,1931-02-17,,Madrid,ESP
193080,Karine,Gloanec Maurin,FEMALE,1958-01-11,,Châteaubriant,FRA
1741,Georges,de BRÉMOND d'ARS,MALE,1944-04-20,2012-04-03,Saintes,FRA
211,John E.B.,Hill,MALE,1912-11-13,,London,GBR
28132,Richard,Ashworth,MALE,1947-09-17,,Folkestone,GBR
1838,Gérard,Onesta,MALE,1960-08-05,,Albi,FRA
96685,Riikka,Pakarinen,FEMALE,1981-08-24,,Varkaus,FIN
339,Adrien P.J.,van Kauvenbergh,MALE,1914-07-12,,Rédange-sur-Attert,LUX
197473,Christian,Doleschal,MALE,1988-04-27,,Kemnath,DEU
197838,Juozas,Olekas,MALE,1955-10-30,,Mazas Ungutas,LTU
651,Pierre J.F.,Bertrand,MALE,1926-07-06,,Liège,BEL
961,José Antonio,Escudero,MALE,1936-10-12,,Barbastro,ESP
415,Tiemen,Brouwer,MALE,1916-12-19,,Rheden,NLD
2201,Jean,Baggioni,MALE,1939-08-09,,Tox (Corse),FRA
28254,Karin,Resetarits,FEMALE,1961-12-15,,Wien,AUT
1291,Marc,Galle,MALE,1930-09-11,2007-04-13,Denderleeuw,BEL
26818,Jason,Azzopardi,MALE,1971-03-16,,Pietà,MLT
1916,Xaver,Mayer,MALE,1938-11-11,,Ganacker,DEU
96725,Bas,Eickhout,MALE,1976-10-08,,Groesbeek,NLD
39321,Vicente Miguel,Garcés Ramón,MALE,1946-11-10,,Llíria (Valencia),ESP
657,Ioannis,Ziagas,MALE,1940-12-12,,Trikala,GRC
301,Paul-Henri,Spaak,MALE,1899-01-25,,Schaerbeek-Bruxelles,BEL
28141,Lívia,Járóka,FEMALE,1974-10-06,,Tata,HUN
124833,Laura,Ferrara,FEMALE,1983-09-11,,Napoli,ITA
135511,Valérie,Hayer,FEMALE,1986-04-06,,Château-Gontier,FRA
97294,Catherine,SOULLIE,FEMALE,1954-07-18,,Cite d'Aunis,FRA
4355,Yasmine,Boudjenah,FEMALE,1970-12-21,,Paris,FRA
124763,Antanas,Guoga,MALE,1973-12-17,,Kaunas,LTU
553,Roland,Boscary-Monsservin,MALE,1904-05-12,,Rodez (Aveyron),FRA
639,Alfred,Bertrand,MALE,1913-05-26,,Bilsen,BEL
474,Yves,Estève,MALE,1899-02-14,,St.-Georges-sur-Loire,FRA
124736,Merja,Kyllönen,FEMALE,1977-01-25,,Suomussalmi,FIN
124739,Carlos,Zorrinho,MALE,1959-05-28,,Óbidos,PRT
1192,Christa,Randzio-Plath,FEMALE,1940-10-29,,Ratibor,DEU
2081,Peter,Skinner,MALE,1959-06-01,,Oxford,GBR
4542,Timothy,Kirkhope,MALE,1945-04-29,,Newcastle upon Tyne,GBR
115868,Patricia,van der Kammen,FEMALE,1972-04-08,,Heerlen,NLD
124749,Marijana,Petir,FEMALE,1975-10-04,,Kutina,HRV
124799,Alessandra,Moretti,FEMALE,1973-06-24,,Vicenza,ITA
4400,Giorgio,CELLI,MALE,1935-07-16,2011-06-11,Verona,ITA
229,Pierre-Olivier,Lapie,MALE,1901-04-02,,Rennes,FRA
96744,José,Bové,MALE,1953-06-11,,Talence,FRA
2239,Antoinette,Fouque,FEMALE,1936-10-01,,Marseille,FRA
124990,Lars,Adaktusson,MALE,1955-08-06,,Jönköping,SWE
119441,Sandra,Petrović Jakovina,FEMALE,1985-03-21,,Zagreb,HRV
197496,Marek,Belka,MALE,1952-01-09,,Łódź,POL
197396,Erik,Bergkvist,MALE,1965-05-01,2024-02-20,Norsjö,SWE
340,Antoine,Krier,MALE,1897-04-21,,Luxembourg,LUX
25704,Eleni,Theocharous,FEMALE,1953-06-24,,Amiantos,CYP
28353,Anna,Fotyga,FEMALE,1957-01-12,,Lębork,POL
712,Jean,Rey,MALE,1902-07-15,,Liège,BEL
1053,Leyla,Onur,FEMALE,1945-01-08,,Braunschweig,DEU
268,Thomas,Nolan,MALE,1921-07-27,,Carlow,IRL
197755,Martin,Horwood,MALE,1962-10-12,,Cheltenham,GBR
1650,Roger,Gauthier,MALE,1934-12-05,2022-11-24,Hayange,FRA
331,Kurt Georg,Kiesinger,MALE,1904-04-06,,Ebingen (Würtemberg),DEU
96764,Hermann,Winkler,MALE,1963-04-22,,Grimma,DEU
102,Enrico,Rizzi,MALE,1930-07-05,,Milano,ITA
1125,Mireille Conception,Domenech,FEMALE,1949-01-08,,Macon (Saône-et-Loire),FRA
28234,Angelika,Beer,FEMALE,1957-05-24,,Kiel,DEU
1866,Willi,Piecyk,MALE,1948-08-11,2008-08-01,München,DEU
4269,Per-Arne,Arvidsson,MALE,1950-09-24,,Lycksele,SWE
4530,Michael John,Holmes,MALE,1938-06-06,2023-09-29,Farnborough,GBR
72776,Michel,Barnier,MALE,1951-01-09,,La Tronche,FRA
28176,Jeanine,Hennis-Plasschaert,FEMALE,1973-04-07,,Heerlen,NLD
23810,Ágnes,Vadai,FEMALE,1974-02-11,,Karcag,HUN
28303,António,Costa,MALE,1961-07-17,,Lisboa,PRT
853,Maurice,Faure,MALE,1922-01-02,,Azerat,FRA
959,Virginio,Bettini,MALE,1942-06-29,2020-09-21,Nova Milanese (Milano),ITA
96752,Martin,Häusling,MALE,1961-03-26,,Bad Wildungen,DEU
238,Diego de los,Santos López,MALE,1936-08-18,2016-03-21,Viso del Alcor (Sevilla),ESP
1788,Daniel,DUCARME,MALE,1954-03-08,2010-08-28,Liège,BEL
372,Michel,Habib-Deloncle,MALE,1921-11-26,,Neully s/Seine,FRA
972,Tom,Spencer,MALE,1948-04-10,2023-05-04,Nottingham,GBR
1597,Francesca,Marinaro,FEMALE,1952-11-26,,Villarosa Sicilia (EN),ITA
249,Leon-Eli,Troclet,MALE,1907-02-08,,Liège,BEL
122885,Rina Ronja,Kari,FEMALE,1985-02-15,,København,DNK
1284,Herman A.,Verbeek,MALE,1936-05-17,,Groningen,NLD
28367,Gabriele,Albertini,MALE,1950-07-06,,Milano,ITA
111,Paul,Reynaud,MALE,1878-10-15,,Barcelonnette,FRA
1859,Ulrich,Stockmann,MALE,1951-01-01,,Oebisfelde,DEU
171,Gerhard,Philipp,MALE,1904-01-04,,Dresden,DEU
4300,Christel,Fiebiger,FEMALE,1946-12-29,,Uenze - Brandenburg,DEU
37525,Mladen Petrov,Chervenyakov,MALE,1954-08-22,,Sofia,BGR
1660,Colette,Gadioux,FEMALE,1945-04-08,,Bellac (Haute-Vienne),FRA
1575,Tom,Normanton,MALE,1917-03-12,,Rochdale,GBR
1051,Mihail,PAPAYANNAKIS,MALE,1941-08-19,2009-05-26,Kalamata,GRC
1724,Enzo,Tortora,MALE,1928-11-30,1985-12-31,Genova,ITA
453,Nel Mej.,Barendregt,MALE,,,,NLD
762,Franz-Josef,Nordlohne,MALE,1939-03-18,1981-01-29,Lohne (Oldb.),DEU
645,Abel,Dubois,MALE,1921-01-05,,Erbisoeul,BEL
4471,Francesco,Musotto,MALE,1947-02-01,,Palermo,ITA
878,Pierre M.L.L.C.,Deschamps,MALE,1921-05-05,,Schaerbeek,BEL
197451,Viola,von Cramon-Taubadel,FEMALE,1970-03-23,,Halle/Westfalen,DEU
4299,Adeline,Hazan,FEMALE,1956-01-21,,Paris,FRA
239258,Maria Angela,Danzì,FEMALE,1957-07-05,,LIBRIZZI,ITA
754,Flor,O'Mahony,MALE,1946-01-06,,Dublin,IRL
2241,Marie-France,de Rose,FEMALE,1943-04-25,,Evreux,FRA
28357,Vladimír,Železný,MALE,1945-03-03,,Samara,CZE
1233,Gerd,Walter,MALE,1949-04-26,,Lübeck,DEU
28426,Armando,Dionisi,MALE,1949-10-11,,Canterano (RM),ITA
2318,Rijk,van Dam,MALE,1952-08-08,,Lochem,NLD
28457,Luca,Romagnoli,MALE,1961-09-12,,Roma,ITA
254719,VASCO,BECKER-WEINBERG,MALE,1979-09-21,,Lisboa,PRT
469,Antonio,Cavalli,MALE,1889-09-12,,Bergamo,ITA
124893,Bogdan Andrzej,Zdrojewski,MALE,1957-05-18,,Kłodzko,POL
522,Thomas,Dunne,MALE,1926-03-10,,Tipperary Town,IRL
1171,Claude J.E.,Allegre,MALE,1937-03-31,,Paris,FRA
96803,Zbigniew,Ziobro,MALE,1970-08-18,,Kraków,POL
1429,Christopher,Beazley,MALE,1952-09-05,,Bexhill (Sussex),GBR
33981,Atilla Béla Ladislau,Kelemen,MALE,1948-05-04,2022-01-08,Targu Mures,ROU
212,Ralph F.,Howell,MALE,1923-05-25,,Great Moulton,GBR
1223,Harald,Neubauer,MALE,1951-12-03,2021-12-29,Hamburg,DEU
30490,Aileen,McLeod,FEMALE,1971-08-24,,BELLSHILL,GBR
97199,Crescenzio,Rivellini,MALE,1955-07-09,,Napoli,ITA
124995,Kristina,Winberg,FEMALE,1965-05-27,,,SWE
28242,Alexander Graf,Lambsdorff,MALE,1966-11-05,,Köln,DEU
139,Adriaan Peter,Oele,MALE,1923-11-28,,Rotterdam,NLD
96904,Barry,Madlener,MALE,1969-01-06,,Leiden,NLD
125026,Angelika,Mlinar,FEMALE,1970-06-29,,Altendorf,AUT
197595,Anna Júlia,Donáth,FEMALE,1987-04-06,,Magyarország,HUN
28294,Ljudmila,Novak,FEMALE,1959-08-01,,Maribor,SVN
23795,Genowefa,Wiśniowska,FEMALE,1949-03-04,,Ożary,POL
124754,Ivan,Jakovčić,MALE,1957-11-15,,Poreč,HRV
197465,Niklas,Nienaß,MALE,1992-04-14,,Marl,DEU
188445,André,Elissen,MALE,1960-02-12,,Frechen,NLD
197686,Julie,Lechanteux,FEMALE,1977-12-22,,Annecy,FRA
1045,Pavlos,SARLIS,MALE,1932-08-18,2011-02-04,Le Pirée,GRC
1856,Edelbert,Richter,MALE,1943-02-25,,Chemnitz,DEU
28168,Marie-Line,Reynaud,FEMALE,1954-07-17,,Barbezieux,FRA
96901,Krišjānis,Kariņš,MALE,1964-12-13,,Wilmington,LVA
4448,Joaquim,Vairinhos,MALE,1944-06-25,2022-04-11,Loulé,PRT
124890,Adam,Szejnfeld,MALE,1958-11-13,,Kalisz,POL
162,Ferruccio,Parri,MALE,1892-01-19,,Pinetolo (Torino),ITA
4434,Torben,Lund,MALE,1950-11-06,,Vejle,DNK
124844,Piernicola,Pedicini,MALE,1969-05-22,,Benevento,ITA
251249,Esther,Sanz Selva,FEMALE,1985-07-02,,Valencia,ESP
2219,Dominique F.C.,Souchet,MALE,1946-07-09,,La Rochelle,FRA
28180,Ján,HUDACKÝ,MALE,1959-02-24,,Vranov nad Topľou,SVK
2016,Marie-Thérèse,Hermange,FEMALE,1947-09-17,,Alger (Algérie),FRA
2085,Luigi,Caligaris,MALE,1931-10-04,2019-10-16,Torino,ITA
125100,Miguel,Viegas,MALE,1969-06-27,,Paris (FR),PRT
2220,Anne Christine,Poisson,FEMALE,1955-12-29,,Etampes (Essonne),FRA
880,André F.E.,Diligent,MALE,1919-05-10,,Roubaix,FRA
1062,Karin,Junker,FEMALE,1940-12-24,,Düsseldorf,DEU
23773,Jerzy Jan,Wenderlich,MALE,1954-04-22,,Toruń,POL
1294,Elio,Di Rupo,MALE,1951-07-18,,Morlanwelz,BEL
588,Friedrich,Burgbacher,MALE,1900-09-01,,Mainz,DEU
28469,Adamos,Adamou,MALE,1950-10-30,,Lemesos,CYP
30099,Viktória,Mohácsi,FEMALE,1975-04-01,,Berettyóújfalu,HUN
1269,Christian,Rovsing,MALE,1936-11-02,,Rødovre,DNK
1908,Helmut,Kuhne,MALE,1949-09-06,,Soest,DEU
440,Gunter,Henle,MALE,1899-02-03,,Würzburg,DEU
1340,Raúl,Morodo Leoncio,MALE,1935-01-09,,El Ferrol (La Coruña),ESP
28166,Vincent,Peillon,MALE,1960-07-07,,Suresnes,FRA
124892,Marek,Jurek,MALE,1960-06-28,,Gorzów Wielkopolski,POL
2281,Olivier,Dupuis,MALE,1958-02-25,,Ath (Belgique),BEL
1060,Birgit,Cramon Daiber,FEMALE,1944-08-22,,Ebingen/Württemberg,DEU
1606,Charles-Emile,Loo,MALE,1922-03-03,2016-08-22,Marseille,FRA
5953,Hans,Karlsson,MALE,1948-07-18,,Vittarda,SWE
97170,Francisco,Sosa Wagner,MALE,1946-06-10,,Alhucemas,ESP
1610,Leonidas,Lagakos,MALE,1936-04-01,,Paris,GRC
197514,Andrzej,Halicki,MALE,1961-11-26,,Warszawa,POL
28133,Pál,Schmitt,MALE,1942-05-13,,Budapest,HUN
1241,Maartje J.A.,van Putten,FEMALE,1951-07-05,,Bussum,NLD
125061,Kostas,Chrysogonos,MALE,1961-06-27,,Serres,GRC
994,Maria,MAGNANI NOYA,FEMALE,1931-10-24,2011-12-09,Genova,ITA
23698,Janez,Podobnik,MALE,1959-09-17,,Ljubljana,SVN
1671,Bruno,Friedrich,MALE,1927-05-31,1987-06-20,Helmbrechts,DEU
4752,Ward,Beysen,MALE,1941-06-26,2005-01-15,Mortsel,BEL
355,Nicolas,Kollwelter,MALE,1918-09-05,,Luxembourg-Weimerskirch,LUX
582,Ernst H.,Engelbrecht-Greve,MALE,1916-07-12,,Neuendorf-Holstein,DEU
197511,Salima,Yenbou,FEMALE,1971-03-14,,Aubervilliers,FRA
234,Sérgio,Ribeiro,MALE,1935-12-21,,Lisboa,PRT
1800,Francesco,Compasso,MALE,1935-04-20,1997-02-10,Cellole di Sessa Aurunca,ITA
663,Benigno,Zaccagnini,MALE,1912-04-17,,Faenza (Ravenna),ITA
4308,Alejo,Vidal-Quadras,MALE,1945-05-20,,Barcelona,ESP
757,Kai,Nyborg,MALE,1922-04-06,,Sønderborg,DNK
197550,Sylwia,Spurek,FEMALE,1976-01-29,,Skarzysko Kamienna,POL
1637,Eva,Gredal,FEMALE,1927-02-19,,Nørresundby,DNK
1836,Marguerite-Marie,Dinguirard,FEMALE,1948-07-10,,Tours,FRA
2233,Klaus,Rehder,MALE,1943-07-12,,Schwerin,DEU
236053,Marina,Mesure,FEMALE,1989-07-12,,Marseille,FRA
197733,Robert,Rowland,MALE,1966-02-28,2021-01-23,BOWDON,GBR
197784,Susana,Solís Pérez,FEMALE,1971-12-21,,Aviles,ESP
4240,Miet,SMET,FEMALE,1943-04-05,,St. Niklaas,BEL
4468,Roberto Felice,Bigliardo,MALE,1952-01-28,2006-06-19,Pomigliano d'Arco,ITA
244,Hans-Joachim,von Merkatz,MALE,1905-07-07,,Stargard,DEU
125068,Manolis,Kefalogiannis,MALE,1959-05-24,,Iraklio Kritis,GRC
21951,Antonio,Mussa,MALE,1940-10-30,,Torino,ITA
96816,Giovanni,La Via,MALE,1963-06-28,,,ITA
239972,Erik,Poulsen,MALE,1967-06-16,,Holstebro,DNK
40817,Hanne,Dahl,FEMALE,1970-08-30,,Åalborg,DNK
96871,Michael,Theurer,MALE,1967-01-12,,Tübingen,DEU
197425,Ralf,Seekatz,MALE,1972-11-10,,DERNBACH,DEU
320,Alwin,Kulawig,MALE,1926-01-17,,Klarenthal-Krughütte (Saar),DEU
204332,Barry,Andrews,MALE,1967-05-16,,Dublin,IRL
1191,Doris,Pack,FEMALE,1942-03-18,,Schiffweiler/Saar,DEU
818,Robert Victor,Jackson,MALE,1946-09-24,,Johannesburg (South Africa),GBR
1976,Joan,Vallvé,MALE,1940-09-29,,Barcelona,ESP
23719,Jerzy,Pieniążek,MALE,1957-08-16,,Nowogrodziec,POL
125022,Matthijs,van Miltenburg,MALE,1972-04-02,,Rosmalen,NLD
131,Richard Charles,Mitchell,MALE,1927-08-22,,Witley (Surrey),GBR
1631,Alasdair Henry,Hutton,MALE,1940-05-19,,London,GBR
197475,Christine,Anderson,FEMALE,1968-07-29,,Eschwege,DEU
5897,Lisbeth,Grönfeldt Bergman,FEMALE,1948-09-20,,Göteborg,SWE
1523,Giovanni,Starita,MALE,1926-03-23,2019-03-02,Roma,ITA
127330,Tania,González Peñas,FEMALE,1982-10-18,,Avilés,ESP
197800,Eero,Heinäluoma,MALE,1955-07-04,,Kokkola,FIN
4366,Florence,Kuntz,FEMALE,1969-06-09,,Epinal,FRA
23875,Zuzana,Martináková,FEMALE,1961-05-05,,Púchov,SVK
152,Stefano,Perrier,MALE,1894-10-15,,Tenda (Cuneo),ITA
37676,Søren Bo,Søndergaard,MALE,1955-08-16,,Kyndby,DNK
988,Carlo,Casini,MALE,1935-03-04,2020-03-23,Firenze,ITA
185771,Tom,Vandendriessche,MALE,1978-10-27,,Leuven,BEL
1808,Vittorino,Chiusano,MALE,1925-02-27,2018-04-17,Trieste,ITA
197580,Isabella,Tovaglieri,FEMALE,1987-06-25,,Busto Arsizio,ITA
197752,Christina Sheila,Jordan,FEMALE,1962-06-19,,Johor Baru,GBR
37451,Gheorghe Vergil,Șerbu,MALE,1949-03-29,,Galaţi,ROU
124936,Maria,Arena,FEMALE,1966-12-17,,Mons,BEL
124711,Norbert,Erdős,MALE,1972-10-25,,Orosháza,HUN
197711,Dolors,Montserrat,FEMALE,1973-09-18,,Barcelona,ESP
1722,Robert,Cohen,MALE,1930-03-04,,Rotterdam,NLD
28281,Aloyzas,Sakalas,MALE,1931-07-06,2022-07-18,Anykščiai,LTU
2292,Daniela,Raschhofer,FEMALE,1960-06-19,,Braunau/Inn.,AUT
1570,Tom G.,O'Donnell,MALE,1926-08-30,,Limerick,IRL
913,Umberto,Cardia,MALE,1921-09-09,2003-06-25,Tortoli (Nuoro),ITA
96917,Silvia,Costa,FEMALE,1949-06-12,,Firenze,ITA
23697,Vilém,Holáň,MALE,1938-09-23,,Ostrava,CZE
96997,Burkhard,Balz,MALE,1969-07-24,,Lemgo,DEU
197620,Matthew,Patten,MALE,1962-05-21,,Bishops Stortford,GBR
2075,Michl,Ebner,MALE,1952-09-20,,Bozen/Bolzano,ITA
28582,Nikolaos,Sifunakis,MALE,1949-12-21,,Rethymno,GRC
28580,Panayiotis,Beglitis,MALE,1957-02-25,,Velo Korinthias,GRC
745,Séamus,Pattison,MALE,1936-04-01,2018-02-04,Kilkenny,IRL
197629,Maxette,Pirbakas,FEMALE,1975-04-14,,Pointe-à-Pitre,FRA
1502,Heidemarie,Wieczorek-Zeul,FEMALE,1942-11-21,,Frankfurt/Main,DEU
858,Georges Louis,FRISCHMANN,MALE,1919-08-05,2006-05-22,Paris,FRA
4345,Tokia,Saïfi,FEMALE,1959-07-11,,Hautmont,FRA
124944,Clare,Moody,FEMALE,1965-10-30,,Chipping Norton,GBR
277,Jozef,Kurtz,MALE,1903-01-29,,Rentrisch,FRA
124952,Seb,Dance,MALE,1981-12-01,,London,GBR
4257,Ilkka,Suominen,MALE,1939-04-08,2022-05-23,Nakkila,FIN
1997,Jaime,Valdivielso De Cué,MALE,1940-03-07,2016-03-14,Llodio,ESP
23771,Sylwia,Pusz,FEMALE,1972-06-18,,Poznań,POL
197431,Patrick,Breyer,MALE,1977-04-29,,Frankfurt-am-Main,DEU
214,Mario,Martinelli,MALE,1906-05-12,,Como,ITA
598,Harri,Bading,MALE,1901-05-23,,Berlin,DEU
197536,Nathalie,Colin-Oesterlé,FEMALE,1965-05-05,,Ollioules,FRA
1940,Enrico,Montesano,MALE,1945-06-07,,Roma,ITA
1459,Georgios,Saridakis,MALE,1938-07-17,,Kritsa Kritis,GRC
96958,William,(The Earl of) Dartmouth,MALE,1949-09-23,,,GBR
97018,Theodoros,Skylakakis,MALE,1959-10-18,,Athina,GRC
23818,Zsolt,Németh,MALE,1963-10-14,,Budapest,HUN
124793,Claudia,Țapardel,FEMALE,1983-12-16,,București,ROU
124817,Enrico,Gasbarra,MALE,1962-08-12,,Roma,ITA
197815,Sheila,Ritchie,FEMALE,1957-05-18,,Perth,GBR
874,Maurice S.R.C.,Druon,MALE,1918-04-23,,Paris,FRA
1679,Louis,Eyraud,MALE,1922-05-18,1993-09-29,Lyon,FRA
4469,Claudio,Fava,MALE,1957-04-15,,Catania,ITA
28421,Marianne,Mikko,FEMALE,1961-09-26,,Võru,EST
34252,Martin,Dimitrov,MALE,1977-04-13,,Sofia,BGR
197606,Javier,Zarzalejos,MALE,1960-06-06,,Bilbao,ESP
107,Roger,de Saivre,MALE,1908-05-14,,Paris,FRA
250235,Witold,Pahl,MALE,1961-12-07,,Wrocław,POL
188,Michele,Pistillo,MALE,1926-11-04,,San Severo (Foggia),ITA
197587,Attila,Ara-Kovács,MALE,1953-01-14,,Oradea,HUN
4382,Avril,Doyle,FEMALE,1949-04-18,,Dublin,IRL
195912,Babette,Winter,FEMALE,1964-06-06,,Castrop-Rauxel,DEU
96709,Morten,Løkkegaard,MALE,1964-12-20,,Helsingør,DNK
22858,Fabienne,Keller,FEMALE,1959-10-20,,Sélestat,FRA
4515,Jeffrey,Titford,MALE,1933-10-24,,West Mersea,GBR
28136,Etelka,Barsi-Pataky,FEMALE,1941-09-15,2018-02-04,Budapest,HUN
2247,Mathieu,Grosch,MALE,1950-09-14,,Eupen,BEL
122978,Alicia,Homs Ginel,FEMALE,1993-10-15,,,ESP
1325,Mateo,Sierra Bardají,MALE,1936-12-30,,Tarrasa (Barcelona),ESP
4532,Michael,Cashman,MALE,1950-12-17,,London,GBR
124778,Marco,Valli,MALE,1985-06-29,,Milano,ITA
1504,John David,Taylor,MALE,1937-12-24,,Armagh (Northern Ireland),GBR
28496,Thomas,Wise,MALE,1948-05-13,,Bournemouth,GBR
118144,Andreas,Pitsillides,MALE,1977-06-09,,Nicosia,CYP
1616,Eileen,Lemass,FEMALE,1932-07-07,,Cork City,IRL
96751,Nick,Griffin,MALE,1959-03-01,,Barnet,GBR
470,Enrico,Carboni,MALE,1906-07-10,,Cagliari,ITA
1092,Luciano,Vecchi,MALE,1961-08-19,,Roma,ITA
125023,Anja,Hazekamp,FEMALE,1968-01-21,,Vlagtwedde,NLD
906,Maria Fabrizia,Baduel Glorioso,FEMALE,1927-07-02,2017-04-08,Perugia,ITA
1245,Joanna,Rønn,FEMALE,1947-02-20,,København,DNK
197692,Stelios,Kympouropoulos,MALE,1985-07-09,,Athens,GRC
